id, x, y, theta, volume, gfp, rfp, yfp, cfp
18145, -88.952156, -361.392944, 7.869184, 3.254517, 162, 0, 0, 0
18146, -24.963421, -321.620575, 4.854506, 3.248070, 162, 0, 0, 0
18147, -258.389771, 319.861145, 12.429640, 3.329180, 0, 166, 0, 0
18148, 363.657013, 163.895752, 6.420980, 3.467930, 173, 0, 0, 0
18149, -24.440725, -536.654541, 7.072074, 3.143028, 0, 157, 0, 0
18150, -586.565491, 97.325081, 5.401873, 3.358567, 0, 167, 0, 0
18151, 14.504282, 252.059311, 7.693048, 3.050659, 152, 0, 0, 0
18152, 14.204337, -369.477264, 7.832420, 3.094334, 154, 0, 0, 0
18153, 415.905884, -290.694672, 5.122341, 3.160166, 158, 0, 0, 0
18154, -154.814621, 320.734619, 11.463734, 3.293817, 0, 164, 0, 0
18155, -248.189941, 271.395813, 8.720389, 3.349770, 167, 0, 0, 0
18156, -293.605469, -211.603165, 6.889417, 3.616152, 180, 0, 0, 0
18157, -304.391357, 107.589279, 9.132097, 3.236701, 0, 161, 0, 0
18158, -487.785065, -408.599091, 10.034039, 3.410378, 170, 0, 0, 0
18159, 148.516617, 209.097900, 7.211335, 3.189720, 0, 159, 0, 0
18160, -427.985596, -309.476074, 9.993855, 3.322443, 166, 0, 0, 0
18161, 313.121277, -322.962006, 8.631819, 3.615412, 0, 180, 0, 0
18162, -559.533691, -118.143997, 8.513790, 2.969234, 0, 148, 0, 0
18163, -88.611435, 349.800659, 5.579192, 3.688462, 0, 184, 0, 0
18164, 399.758331, 405.894379, 9.952271, 3.696677, 184, 0, 0, 0
18165, -642.113403, 155.710068, 11.498172, 3.096079, 154, 0, 0, 0
18166, -355.106720, 524.457581, 12.389826, 3.034913, 151, 0, 0, 0
18167, 133.944519, 484.177399, 7.027519, 3.508112, 175, 0, 0, 0
18168, -90.318138, -169.363037, 7.203712, 3.334486, 166, 0, 0, 0
18169, -195.504990, 226.958954, 7.838984, 3.216765, 0, 160, 0, 0
18170, 391.285492, -161.479538, 9.359631, 2.996973, 0, 149, 0, 0
18171, -115.087601, 562.345459, 8.220387, 3.455982, 172, 0, 0, 0
18172, 280.823853, -213.589966, 5.747012, 3.610277, 0, 180, 0, 0
18173, 299.914032, -323.288116, 8.627664, 3.127859, 156, 0, 0, 0
18174, -383.837952, -377.666229, 7.024111, 3.295467, 164, 0, 0, 0
18175, -355.135498, -284.918945, 6.830889, 3.535539, 176, 0, 0, 0
18176, 30.872852, -101.488396, 11.519837, 3.055384, 0, 152, 0, 0
18177, 7.073297, 439.063324, 7.956904, 3.507768, 175, 0, 0, 0
18178, 93.164680, 314.576233, 7.697908, 3.234151, 0, 161, 0, 0
18179, 174.129898, 161.134995, 7.085317, 3.106600, 155, 0, 0, 0
18180, 46.874352, -49.411510, 7.624423, 3.386106, 0, 169, 0, 0
18181, 269.719849, -434.274475, 8.251838, 3.240638, 0, 162, 0, 0
18182, 214.619766, 505.055206, 10.473170, 3.297265, 164, 0, 0, 0
18183, -480.561890, -138.904709, 10.813207, 3.027497, 151, 0, 0, 0
18184, -440.159119, 110.579559, 9.691780, 3.337758, 0, 166, 0, 0
18185, 84.825211, 245.535385, 10.053249, 3.331362, 0, 166, 0, 0
18186, -154.430069, -194.076660, 10.247340, 3.457807, 0, 172, 0, 0
18187, -467.810638, 332.983032, 10.825385, 3.543872, 177, 0, 0, 0
18188, 262.129608, 514.916260, 7.800673, 3.255985, 162, 0, 0, 0
18189, -565.004517, 107.940002, 5.616225, 3.379709, 0, 168, 0, 0
18190, 178.972382, -235.144455, 8.622467, 3.058598, 152, 0, 0, 0
18191, -440.982544, 351.854034, 8.031975, 3.229694, 0, 161, 0, 0
18192, -530.555725, 239.834000, 3.769659, 3.140347, 157, 0, 0, 0
18193, -301.005463, -55.634007, 9.729881, 3.344888, 0, 167, 0, 0
18194, -182.545029, 154.046036, 8.882568, 3.666169, 0, 183, 0, 0
18195, 74.469162, -487.205078, 9.843847, 3.548978, 0, 177, 0, 0
18196, -57.222038, 142.544632, 5.374724, 3.117137, 0, 155, 0, 0
18197, -404.170502, -39.270550, 9.533394, 3.188400, 0, 159, 0, 0
18198, -425.922821, 151.338455, 9.096547, 3.052398, 152, 0, 0, 0
18199, 415.431549, -73.102043, 12.428902, 3.509941, 175, 0, 0, 0
18200, -245.192169, -99.638420, 10.027563, 3.627939, 181, 0, 0, 0
18201, 85.822105, -160.852127, 8.200110, 3.156204, 0, 157, 0, 0
18202, -345.846039, 441.100647, 12.069668, 3.434218, 0, 171, 0, 0
18203, 333.845428, -54.527046, 12.355097, 3.228981, 0, 161, 0, 0
18204, -581.050171, 34.486584, 9.134484, 3.399522, 0, 169, 0, 0
18205, 491.328766, -253.706421, 8.142023, 3.164871, 0, 158, 0, 0
18206, 240.127625, 138.915802, 6.902223, 3.225010, 0, 161, 0, 0
18207, -328.084320, 394.642822, 10.745804, 3.289583, 0, 164, 0, 0
18208, 456.943329, -285.880676, 8.268198, 3.505886, 175, 0, 0, 0
18209, 250.256500, 36.272243, 9.379332, 3.642367, 0, 182, 0, 0
18210, -251.170792, -242.259796, 7.194664, 3.474404, 173, 0, 0, 0
18211, 396.175446, -444.577881, 8.834118, 3.332818, 0, 166, 0, 0
18212, -184.545837, -322.384277, 7.968214, 2.916724, 145, 0, 0, 0
18213, 225.632599, -563.750488, 12.235350, 3.531691, 0, 176, 0, 0
18214, 123.101265, -573.256042, 9.399745, 3.403442, 0, 170, 0, 0
18215, 585.224426, -135.756531, 11.667280, 3.268418, 0, 163, 0, 0
18216, 73.260880, 369.184753, 7.835102, 3.512399, 0, 175, 0, 0
18217, -109.062424, -372.741852, 4.670926, 3.207374, 0, 160, 0, 0
18218, -356.243835, 74.250298, 5.931395, 3.190715, 0, 159, 0, 0
18219, -114.429665, 35.571640, 9.393209, 3.129000, 156, 0, 0, 0
18220, 272.590973, 456.739349, 8.673756, 3.417082, 170, 0, 0, 0
18221, -152.211182, 277.296509, 4.897363, 3.250480, 0, 162, 0, 0
18222, 358.409241, 29.746599, 9.172644, 3.129271, 0, 156, 0, 0
18223, 470.872162, 270.182190, 6.839349, 3.179123, 0, 158, 0, 0
18224, 571.363403, -137.251831, 11.476370, 3.447842, 0, 172, 0, 0
18225, 293.696381, 220.123306, 8.377203, 3.140097, 0, 157, 0, 0
18226, -388.435883, 295.125763, 8.990275, 3.156943, 157, 0, 0, 0
18227, -256.090454, 338.822540, 12.439151, 3.029602, 151, 0, 0, 0
18228, -280.556732, -347.963043, 7.607013, 3.525495, 0, 176, 0, 0
18229, 333.724976, -207.202179, 9.092594, 3.625063, 181, 0, 0, 0
18230, 410.265930, 14.124315, 9.582634, 3.302033, 165, 0, 0, 0
18231, 318.970306, -179.010422, 8.988770, 3.069242, 153, 0, 0, 0
18232, -27.647900, -648.651489, 11.289428, 2.957707, 147, 0, 0, 0
18233, -424.150574, 396.866577, 9.233338, 3.649873, 0, 182, 0, 0
18234, -136.506516, 299.587952, 8.019152, 3.113434, 155, 0, 0, 0
18235, 263.001038, -553.410522, 8.404701, 3.343720, 0, 167, 0, 0
18236, -467.751373, -103.392143, 9.619770, 3.437729, 0, 171, 0, 0
18237, 342.916718, 378.743591, 7.588042, 3.317950, 0, 165, 0, 0
18238, 149.106735, -325.756683, 11.442720, 3.206885, 0, 160, 0, 0
18239, -47.782597, 594.294312, 10.262728, 3.369068, 0, 168, 0, 0
18240, -77.609810, 235.551346, 4.853799, 3.385953, 169, 0, 0, 0
18241, 56.052036, -331.705414, 11.392875, 3.045305, 0, 152, 0, 0
18242, 237.863647, -603.700378, 13.140230, 3.646753, 182, 0, 0, 0
18243, 570.323914, 220.342026, 9.865882, 3.002659, 0, 150, 0, 0
18244, 411.693268, -405.634247, 8.481683, 3.312770, 165, 0, 0, 0
18245, -14.465939, 666.027405, 11.490689, 3.299905, 164, 0, 0, 0
18246, 373.819031, -304.364716, 6.039314, 3.272191, 163, 0, 0, 0
18247, -93.087563, -443.863281, 7.335365, 3.356054, 167, 0, 0, 0
18248, -419.016907, 463.151398, 13.110453, 2.890136, 144, 0, 0, 0
18249, -69.288795, -76.435356, 7.057437, 3.222597, 0, 161, 0, 0
18250, -416.699982, 18.489201, 5.550230, 2.950932, 147, 0, 0, 0
18251, 285.315735, 413.370178, 5.537280, 3.519500, 0, 175, 0, 0
18252, 86.700081, -647.942932, 9.329609, 3.531147, 176, 0, 0, 0
18253, 460.720154, -431.118439, 8.035627, 3.413419, 0, 170, 0, 0
18254, 239.477844, -269.953644, 8.890822, 2.941673, 147, 0, 0, 0
18255, 611.394043, -205.341751, 8.170990, 3.124224, 156, 0, 0, 0
18256, -513.063232, -72.445656, 7.145998, 3.237838, 0, 161, 0, 0
18257, -21.731564, 293.041901, 8.152183, 3.427699, 171, 0, 0, 0
18258, 391.665039, -469.532898, 8.634177, 3.597292, 179, 0, 0, 0
18259, 236.382889, 241.561752, 7.484756, 3.406710, 170, 0, 0, 0
18260, -13.819140, -211.842636, 8.002757, 3.344210, 167, 0, 0, 0
18261, 398.049835, 24.136208, 9.436555, 3.228264, 0, 161, 0, 0
18262, -276.727844, -380.733276, 7.748407, 2.972515, 0, 148, 0, 0
18263, 407.696594, -503.698883, 8.419958, 3.142335, 157, 0, 0, 0
18264, 130.193024, -411.340942, 8.171136, 3.351715, 0, 167, 0, 0
18265, 168.168961, 594.150452, 6.005325, 3.535662, 176, 0, 0, 0
18266, 168.877075, -578.972839, 9.865819, 3.259219, 0, 162, 0, 0
18267, -558.564880, 255.890915, 6.929352, 3.383818, 169, 0, 0, 0
18268, -114.001961, 522.507690, 7.912260, 3.157707, 0, 157, 0, 0
18269, 441.837952, 414.009247, 7.297709, 3.441471, 172, 0, 0, 0
18270, -168.412979, -31.827465, 10.004960, 3.516798, 0, 175, 0, 0
18271, 284.208923, 269.517365, 6.530527, 3.160818, 0, 158, 0, 0
18272, 6.175062, 303.272736, 8.254931, 2.878947, 143, 0, 0, 0
18273, -293.192657, 477.524445, 8.152569, 3.622303, 181, 0, 0, 0
18274, 533.821960, 53.132275, 9.284466, 3.038568, 0, 151, 0, 0
18275, 31.771261, -177.140762, 8.129231, 3.050010, 0, 152, 0, 0
18276, 216.926132, 275.366302, 7.414998, 3.141899, 0, 157, 0, 0
18277, -250.019150, -585.325867, 8.268596, 3.333410, 166, 0, 0, 0
18278, 272.927368, 443.283722, 8.674792, 2.970299, 148, 0, 0, 0
18279, -454.918945, -245.367966, 10.014949, 3.389615, 0, 169, 0, 0
18280, -366.006561, -421.608826, 7.399700, 2.999873, 0, 149, 0, 0
18281, 113.857201, -510.835510, 10.391673, 2.766695, 138, 0, 0, 0
18282, 354.143555, 536.400635, 5.671638, 3.112023, 0, 155, 0, 0
18283, 158.158401, -554.544983, 10.263442, 3.465061, 0, 173, 0, 0
18284, 239.731522, 27.248575, 9.414737, 3.535867, 176, 0, 0, 0
18285, -241.719391, 205.992920, 10.620918, 3.508366, 175, 0, 0, 0
18286, 455.743286, -307.422455, 8.283665, 3.519052, 0, 175, 0, 0
18287, -458.229553, -316.312561, 6.805127, 3.288906, 0, 164, 0, 0
18288, 466.775208, -174.152283, 8.945276, 3.281882, 0, 164, 0, 0
18289, 173.278152, 50.946907, 12.680739, 3.229295, 0, 161, 0, 0
18290, -173.466888, 93.863945, 9.275892, 3.145977, 157, 0, 0, 0
18291, -327.951263, 14.995082, 12.314667, 3.280662, 0, 164, 0, 0
18292, -86.784386, 319.198059, 8.563905, 3.284688, 0, 164, 0, 0
18293, 327.611786, -351.902100, 8.632518, 3.192870, 159, 0, 0, 0
18294, 530.157043, -352.883026, 6.639087, 3.016400, 150, 0, 0, 0
18295, 419.759308, -34.148632, 9.608518, 2.912576, 145, 0, 0, 0
18296, -244.122559, -110.992889, 10.019381, 2.893235, 144, 0, 0, 0
18297, -389.103638, -514.674133, 6.097757, 3.105052, 155, 0, 0, 0
18298, 264.942047, -448.042084, 8.261127, 3.393522, 0, 169, 0, 0
18299, -642.552979, -161.536575, 7.595245, 3.506062, 0, 175, 0, 0
18300, 273.178436, 543.291321, 10.962733, 3.378388, 168, 0, 0, 0
18301, -612.068848, -288.217224, 11.029084, 3.480433, 174, 0, 0, 0
18302, -389.949951, 374.708740, 10.305369, 3.142602, 0, 157, 0, 0
18303, -247.450378, 57.526047, 9.051861, 3.180358, 0, 159, 0, 0
18304, 199.736267, -302.455933, 8.843532, 3.301342, 0, 165, 0, 0
18305, -230.651321, 591.183105, 12.522656, 3.403228, 0, 170, 0, 0
18306, -263.950073, -21.449986, 6.654900, 3.605761, 180, 0, 0, 0
18307, -367.290070, 166.923370, 8.930687, 3.081461, 154, 0, 0, 0
18308, -262.159180, 543.815308, 12.125176, 2.938335, 146, 0, 0, 0
18309, -184.344727, 491.107758, 6.650979, 2.880649, 144, 0, 0, 0
18310, -408.738312, 357.186920, 7.927230, 3.371560, 0, 168, 0, 0
18311, -628.440735, 79.083145, 9.548562, 3.252203, 162, 0, 0, 0
18312, -66.380333, 345.886871, 4.950141, 3.494438, 0, 174, 0, 0
18313, -189.256607, 56.882713, 9.168182, 3.005117, 150, 0, 0, 0
18314, 178.976776, -37.341671, 6.566007, 3.076611, 153, 0, 0, 0
18315, -432.477295, 102.730766, 6.564111, 3.036884, 0, 151, 0, 0
18316, -206.780777, 584.071167, 10.291571, 3.480289, 0, 174, 0, 0
18317, 260.185638, -83.978767, 5.935814, 3.245477, 162, 0, 0, 0
18318, -240.294556, 456.327850, 8.493159, 3.088630, 154, 0, 0, 0
18319, -1.973159, -247.144211, 7.873115, 3.086094, 154, 0, 0, 0
18320, -146.431091, 211.046112, 8.541921, 2.890099, 144, 0, 0, 0
18321, -189.303696, 499.622589, 9.801010, 3.270961, 163, 0, 0, 0
18322, -229.809189, -389.876556, 7.754250, 3.217796, 0, 160, 0, 0
18323, -6.423470, 209.395828, 7.898884, 3.811181, 190, 0, 0, 0
18324, 114.857460, 614.328369, 4.870726, 3.226067, 0, 161, 0, 0
18325, 324.101471, 384.559204, 7.604266, 3.424793, 0, 171, 0, 0
18326, 377.722351, -346.877472, 8.601005, 2.868085, 0, 143, 0, 0
18327, 527.337402, 360.174988, 8.694729, 3.252911, 0, 162, 0, 0
18328, 657.038757, 63.909557, 7.750077, 3.065692, 153, 0, 0, 0
18329, 157.980377, -299.759399, 11.440352, 3.003557, 0, 150, 0, 0
18330, -64.400360, 458.822571, 8.029496, 3.156754, 0, 157, 0, 0
18331, -550.265076, 127.290771, 9.017095, 2.965877, 148, 0, 0, 0
18332, 307.228363, -549.622253, 7.456021, 3.304801, 0, 165, 0, 0
18333, -36.916576, 141.226639, 4.566222, 3.305613, 165, 0, 0, 0
18334, -509.504181, -348.322693, 7.757562, 3.112270, 155, 0, 0, 0
18335, -486.599121, -97.213852, 6.585471, 3.356888, 0, 167, 0, 0
18336, -228.435059, -506.502838, 7.153619, 3.413723, 170, 0, 0, 0
18337, -25.187984, 462.211365, 8.027519, 2.972081, 0, 148, 0, 0
18338, -37.937035, -579.069641, 8.130560, 2.997807, 0, 149, 0, 0
18339, -207.831802, 124.283775, 5.787165, 3.375615, 168, 0, 0, 0
18340, 466.472015, -163.025131, 8.931336, 2.911075, 0, 145, 0, 0
18341, 202.994781, 596.997070, 8.228891, 3.001375, 150, 0, 0, 0
18342, -33.746624, 68.404236, 14.131656, 3.209508, 0, 160, 0, 0
18343, 143.998520, 617.836548, 5.530039, 2.919548, 145, 0, 0, 0
18344, -264.339691, 382.636475, 8.140299, 3.099494, 0, 154, 0, 0
18345, -455.634430, -384.238708, 6.947068, 2.967288, 148, 0, 0, 0
18346, 184.601288, 478.394165, 10.238085, 2.970183, 148, 0, 0, 0
18347, 575.803711, 60.226601, 9.059138, 2.842657, 0, 142, 0, 0
18348, -258.013275, -496.547272, 7.169520, 3.096665, 0, 154, 0, 0
18349, 375.177643, 293.096466, 7.109375, 3.285063, 0, 164, 0, 0
18350, -403.588074, -328.606750, 9.396264, 3.156128, 157, 0, 0, 0
18351, -507.571777, 257.152863, 10.862390, 2.985686, 0, 149, 0, 0
18352, -137.203262, -340.862274, 5.265611, 2.894663, 0, 144, 0, 0
18353, 626.269897, -129.817505, 8.321729, 2.892447, 144, 0, 0, 0
18354, -203.409058, -522.280884, 7.130912, 3.137040, 156, 0, 0, 0
18355, 483.402039, 51.493622, 9.729416, 3.404685, 0, 170, 0, 0
18356, -262.497864, -456.239166, 8.625017, 3.111167, 155, 0, 0, 0
18357, -300.329620, 467.380249, 8.141747, 2.947807, 0, 147, 0, 0
18358, 157.603790, -505.687775, 7.851693, 3.078011, 0, 153, 0, 0
18359, -69.889442, 49.428661, 8.109992, 2.979331, 148, 0, 0, 0
18360, -190.291275, 572.348694, 13.462584, 2.956323, 147, 0, 0, 0
18361, -191.805176, 308.220917, 8.287229, 3.197232, 159, 0, 0, 0
18362, 108.462517, -60.878223, 8.799420, 2.864755, 0, 143, 0, 0
18363, 105.934013, -505.130951, 10.379810, 3.102954, 155, 0, 0, 0
18364, -234.206757, 42.634953, 9.441016, 2.918311, 0, 145, 0, 0
18365, 496.695587, -30.732866, 9.656775, 2.988936, 149, 0, 0, 0
18366, -254.828415, 264.613159, 8.750646, 3.393430, 0, 169, 0, 0
18367, 496.567688, -10.689828, 12.788410, 3.293442, 164, 0, 0, 0
18368, -498.319458, 430.339142, 8.762340, 3.038274, 151, 0, 0, 0
18369, 510.235687, 106.239006, 9.862398, 3.069198, 153, 0, 0, 0
18370, -360.524811, -470.990509, 6.667322, 2.889160, 0, 144, 0, 0
18371, 422.974152, -112.729530, 6.183153, 3.464527, 0, 173, 0, 0
18372, -448.283417, -428.629639, 6.944405, 3.046966, 0, 152, 0, 0
18373, -49.470970, 607.123901, 10.270131, 2.864755, 0, 143, 0, 0
18374, -33.221867, -59.998966, 6.717966, 3.403963, 0, 170, 0, 0
18375, 636.699097, 166.685181, 8.122956, 3.020433, 151, 0, 0, 0
18376, 76.380600, 499.619720, 7.958840, 3.260539, 0, 163, 0, 0
18377, 468.380432, -375.523590, 5.737262, 3.055648, 152, 0, 0, 0
18378, -274.541779, -304.547821, 7.349526, 3.266740, 163, 0, 0, 0
18379, -130.129715, -459.099335, 4.709103, 2.941250, 147, 0, 0, 0
18380, -430.702301, -447.288300, 9.702416, 3.202296, 0, 160, 0, 0
18381, 209.840546, 564.284058, 7.436064, 3.351990, 0, 167, 0, 0
18382, 163.870712, -22.259628, 9.758256, 3.186273, 0, 159, 0, 0
18383, -210.411896, -100.404709, 9.861257, 3.199194, 0, 159, 0, 0
18384, -485.097565, 9.591527, 9.220421, 3.345560, 0, 167, 0, 0
18385, -87.794037, 238.678894, 8.005322, 3.063186, 0, 153, 0, 0
18386, -155.635513, 7.688953, 6.081210, 3.092508, 154, 0, 0, 0
18387, 187.551483, -75.407143, 8.718528, 3.308253, 165, 0, 0, 0
18388, -105.498047, -57.283535, 10.069388, 3.111951, 0, 155, 0, 0
18389, 379.869873, 115.198143, 9.641944, 3.184052, 159, 0, 0, 0
18390, -232.263138, -540.542603, 7.139907, 3.403657, 170, 0, 0, 0
18391, -12.177914, 163.089050, 7.611579, 3.576241, 178, 0, 0, 0
18392, -236.092819, 288.029755, 8.634605, 3.111892, 0, 155, 0, 0
18393, 332.430237, -415.486603, 8.810200, 3.373200, 0, 168, 0, 0
18394, -177.472916, -141.284485, 7.029914, 2.985054, 0, 149, 0, 0
18395, -315.019226, -565.890259, 6.355895, 2.898518, 0, 144, 0, 0
18396, 63.796021, 401.869110, 7.846848, 3.162319, 158, 0, 0, 0
18397, 371.708771, 365.785248, 10.165985, 3.051538, 152, 0, 0, 0
18398, 292.677277, 532.727661, 7.787393, 3.403215, 170, 0, 0, 0
18399, 367.764740, 335.173035, 6.953381, 3.033562, 0, 151, 0, 0
18400, -83.293839, -504.382111, 10.614244, 3.332344, 166, 0, 0, 0
18401, -417.979218, 234.007217, 5.868258, 2.912899, 145, 0, 0, 0
18402, 139.299408, 595.099915, 5.677701, 3.297771, 0, 164, 0, 0
18403, 389.276642, 441.080566, 8.191428, 3.323431, 166, 0, 0, 0
18404, -531.026428, 39.054089, 12.245387, 3.374240, 168, 0, 0, 0
18405, -351.364014, -214.294922, 6.846846, 3.104772, 0, 155, 0, 0
18406, 406.068909, 387.224548, 6.824292, 3.366863, 0, 168, 0, 0
18407, 226.730377, -589.651428, 9.409055, 3.039716, 0, 151, 0, 0
18408, -100.410667, -297.459167, 3.670849, 2.772168, 0, 138, 0, 0
18409, -353.858490, 549.283569, 7.865570, 3.147341, 157, 0, 0, 0
18410, -580.305908, 236.378418, 5.980249, 3.083985, 154, 0, 0, 0
18411, -343.349731, 244.058533, 9.638419, 3.316639, 165, 0, 0, 0
18412, -520.832397, -289.869141, 10.605996, 3.009783, 0, 150, 0, 0
18413, -55.310005, -497.510315, 10.225741, 2.912149, 0, 145, 0, 0
18414, -559.547729, 216.447311, 8.943778, 3.374353, 168, 0, 0, 0
18415, 397.723816, -506.433289, 8.417885, 3.295147, 164, 0, 0, 0
18416, 483.681427, 12.395085, 10.333138, 2.806036, 0, 140, 0, 0
18417, 48.275394, 489.465027, 7.606187, 3.396188, 169, 0, 0, 0
18418, 226.495163, -432.597412, 8.228023, 2.756889, 137, 0, 0, 0
18419, -529.798218, 175.454758, 6.145761, 3.396167, 169, 0, 0, 0
18420, -336.494629, -375.666168, 6.957220, 3.343529, 167, 0, 0, 0
18421, 307.488495, 398.038269, 7.603772, 3.170655, 0, 158, 0, 0
18422, -431.849792, -198.945557, 9.547579, 3.118172, 0, 155, 0, 0
18423, -414.833527, -242.051651, 9.997200, 2.736411, 0, 136, 0, 0
18424, -542.880371, 243.057343, 6.920828, 2.818871, 140, 0, 0, 0
18425, 251.188217, -525.798889, 12.013252, 2.914253, 0, 145, 0, 0
18426, 364.447510, 175.358597, 6.523026, 2.991494, 0, 149, 0, 0
18427, -24.273312, 625.244385, 10.538840, 2.794654, 0, 139, 0, 0
18428, 329.315796, 26.955801, 9.196032, 2.890783, 144, 0, 0, 0
18429, 109.233452, -144.602295, 8.182234, 3.228284, 161, 0, 0, 0
18430, 35.522141, -257.326172, 11.398224, 3.301780, 165, 0, 0, 0
18431, -47.119938, 473.505280, 11.169295, 3.264753, 163, 0, 0, 0
18432, 532.608398, 82.736557, 12.401446, 3.435732, 0, 171, 0, 0
18433, 348.898224, 54.328667, 9.373200, 3.227911, 161, 0, 0, 0
18434, 293.494354, 435.784271, 7.743816, 3.182709, 0, 159, 0, 0
18435, -146.054184, 237.546997, 8.001293, 3.091763, 154, 0, 0, 0
18436, 507.182739, -363.539642, 8.933570, 2.886785, 144, 0, 0, 0
18437, 501.103241, -440.670715, 7.448808, 3.381214, 0, 169, 0, 0
18438, -528.734680, -31.888771, 9.435797, 3.029908, 0, 151, 0, 0
18439, -234.523636, -18.536161, 6.759678, 2.955205, 0, 147, 0, 0
18440, -359.538574, 375.151428, 11.090589, 3.288829, 164, 0, 0, 0
18441, -74.428497, 281.007782, 10.071850, 2.903753, 145, 0, 0, 0
18442, 383.270599, 105.862976, 12.774233, 2.909766, 145, 0, 0, 0
18443, 441.276733, 273.528748, 7.036493, 3.169410, 158, 0, 0, 0
18444, 241.179886, -466.996124, 8.261378, 3.151822, 157, 0, 0, 0
18445, 6.145426, 599.872375, 7.863286, 2.876817, 0, 143, 0, 0
18446, 358.596680, -270.019745, 5.877951, 2.896940, 144, 0, 0, 0
18447, 143.802475, 37.408710, 12.706717, 2.889258, 0, 144, 0, 0
18448, -234.572754, -236.687347, 7.188916, 3.110557, 155, 0, 0, 0
18449, -337.440063, 398.343903, 10.732301, 3.065575, 153, 0, 0, 0
18450, -15.533227, -654.453979, 8.156470, 2.808749, 0, 140, 0, 0
18451, 371.277588, 465.928802, 8.106763, 2.793380, 0, 139, 0, 0
18452, 245.585114, -560.293701, 12.220942, 2.920564, 0, 146, 0, 0
18453, 298.185913, 109.953209, 12.657688, 3.101416, 155, 0, 0, 0
18454, 403.447723, 279.494568, 6.985181, 2.824488, 0, 141, 0, 0
18455, -18.918072, -574.733765, 8.121302, 3.265869, 163, 0, 0, 0
18456, -365.308197, 154.893936, 8.916379, 3.455005, 172, 0, 0, 0
18457, -52.221233, -600.653259, 11.292316, 3.165286, 158, 0, 0, 0
18458, 580.024963, 90.103355, 9.067577, 3.042533, 152, 0, 0, 0
18459, 226.116562, 602.476135, 7.488103, 3.226022, 161, 0, 0, 0
18460, -480.767212, 321.208984, 7.841244, 3.141156, 0, 157, 0, 0
18461, 397.094543, 349.693359, 7.132114, 3.011523, 150, 0, 0, 0
18462, 11.048299, 362.538727, 8.211868, 2.906448, 145, 0, 0, 0
18463, 497.786682, -20.358362, 12.799706, 3.255606, 162, 0, 0, 0
18464, -402.721436, 164.191483, 9.038836, 3.205590, 0, 160, 0, 0
18465, 524.847107, 122.453384, 9.496519, 3.013036, 150, 0, 0, 0
18466, 177.249741, -456.749603, 11.004079, 3.111917, 0, 155, 0, 0
18467, -276.533142, 37.649071, 5.914968, 3.148517, 157, 0, 0, 0
18468, 230.273422, -350.127167, 8.711429, 2.883929, 144, 0, 0, 0
18469, 284.213379, 279.548309, 6.545694, 3.256530, 162, 0, 0, 0
18470, 35.567276, -85.278137, 11.934977, 2.828605, 141, 0, 0, 0
18471, 389.649048, -263.366028, 5.824002, 3.055374, 0, 152, 0, 0
18472, 457.249878, -19.072462, 12.574371, 3.216378, 160, 0, 0, 0
18473, 558.973999, -212.225479, 9.313596, 2.842267, 0, 142, 0, 0
18474, -173.712494, 446.342682, 3.387212, 3.408986, 0, 170, 0, 0
18475, 612.852234, 16.696272, 9.143206, 3.126161, 0, 156, 0, 0
18476, 17.380795, -276.990692, 7.964711, 3.358432, 167, 0, 0, 0
18477, -296.875549, 192.251312, 8.215104, 3.170479, 0, 158, 0, 0
18478, -225.105865, 290.246613, 11.762368, 3.202829, 0, 160, 0, 0
18479, -5.589244, 605.727600, 7.666322, 2.791268, 0, 139, 0, 0
18480, 115.661957, -371.848419, 8.259273, 3.292555, 0, 164, 0, 0
18481, -397.014465, 389.968170, 10.702452, 2.901132, 0, 145, 0, 0
